x,y,date_single
-99.12879,19.48909,2019-05-03
-99.04291,19.30618,2019-05-04
-99.08986,19.39349,2019-05-04
-99.01119,19.34711,2019-05-04
-99.12959,19.29824,2019-04-11
-99.0058,19.3633,2019-04-08
-99.09381,19.41956,2019-05-04
-99.1358,19.43315,2019-05-04
-99.18131,19.48954,2019-05-04
-99.0821,19.38183,2019-05-04
-99.17659,19.45371,2018-12-01
-99.10689,19.47054,2019-05-04
-99.10689,19.47054,2019-05-04
-99.17427,19.36284,2019-05-05
-99.1537,19.54703,2019-05-05
-99.15419,19.32315,2019-04-03
-99.16785,19.40747,2019-04-06
-99.1312,19.2985,2019-05-03
-99.07453,19.31757,2019-05-05
-99.04107,19.33117,2019-04-15
-99.04107,19.33117,2019-05-05
-99.14162,19.50899,2019-05-05
-99.18981,19.35815,2019-05-04
-99.27409,19.36279,2019-05-05
-99.14024,19.38022,2019-05-05
-99.06771,19.36444,2019-05-04
-99.0032,19.35794,2019-05-06
-99.18741,19.43457,2019-05-04
-99.16379,19.43229,2019-05-06
-99.03617,19.37827,2019-05-05
-99.07795,19.31472,2019-05-06
-99.12537,19.44172,2019-04-25
-99.1696,19.41462,2019-05-06
-99.05611,19.25395,2019-05-05
-99.06806,19.40415,2019-05-06
-99.00111,19.26696,2019-05-06
-99.12051,19.46407,2019-05-06
-99.18552,19.48292,2019-05-04
-99.12279,19.40906,2019-05-06
-99.12547,19.31792,2019-05-06
-99.1962,19.49142,2019-05-04
-99.08565,19.35822,2019-05-04
-99.17325,19.3926,2019-05-05
-99.07622,19.31413,2019-05-06
-99.13145,19.44731,2019-05-05
-99.16721,19.42879,2019-05-05
-99.16721,19.42879,2019-05-05
-99.10651,19.32221,2019-05-06
-99.10852,19.26145,2019-05-06
-99.06513,19.47749,2019-05-03
-99.06513,19.47749,2019-05-03
-99.14464,19.49027,2019-05-06
-99.14464,19.49027,2019-05-06
-99.18843,19.45659,2018-11-27
-99.14672,19.39188,2019-05-04
-99.08861,19.41996,2019-05-06
-99.13753,19.43237,2019-05-06
-99.06553,19.34679,2019-05-06
-99.09401,19.42037,2019-02-14
-99.09401,19.42037,2019-02-14
-99.09438,19.43045,2019-05-01
-99.275,19.35942,2019-04-21
-99.17411,19.28225,2019-05-06
-99.04177,19.33182,2019-03-14
-99.0644,19.31614,2019-05-06
-99.14498,19.35384,2019-05-07
-99.14537,19.45226,2019-04-07
-99.19032,19.35298,2019-05-03
-99.19032,19.35298,2019-05-03
-99.19032,19.35298,2019-05-03
-99.06534,19.34438,2019-05-06
-99.06534,19.34438,2019-05-06
-99.15755,19.45261,2019-05-06
-99.1788,19.293,2019-05-07
-99.14954,19.30685,2019-05-06
-99.19252,19.43918,2019-05-07
-99.15257,19.48738,2019-05-07
-99.22669,19.38164,2019-05-06
-99.20544,19.50331,2019-05-07
-99.00606,19.36672,2019-05-07
-99.15305,19.44654,2019-05-07
-99.12541,19.40253,2019-03-22
-99.0611,19.39911,2019-05-07
-99.07131,19.39709,2019-03-26
-99.19018,19.30374,2019-05-07
-99.1095,19.48802,2019-04-19
-99.12101,19.47235,2019-05-07
-99.10676,19.34336,2019-04-07
-99.20538,19.47205,2019-04-24
-99.10838,19.29533,2019-05-07
-99.1216,19.471,2019-05-07
-99.12218,19.42231,2019-04-10
-99.1101,19.42323,2019-04-18
-99.07147,19.36724,2019-05-07
-99.07147,19.36724,2019-05-07
-99.07147,19.36724,2019-05-07
-99.1506,19.40806,2019-02-25
-99.12216,19.4718,2019-05-08
-99.02581,19.34284,2019-05-08
-99.08924,19.37082,2019-04-27
-99.15193,19.42194,2019-04-26
-99.14544,19.41331,2019-05-08
-99.13399,19.49079,2019-05-08
-99.08148,19.39372,2019-03-05
-99.07774,19.31493,2019-05-08
-99.04264,19.29968,2019-05-06
-99.18858,19.45659,2019-05-26
-99.17475,19.38717,2019-05-24
-99.18963,19.47047,2019-05-26
-99.09042,19.36051,2019-05-26
-99.09042,19.36051,2019-05-26
-99.09042,19.36051,2019-05-26
-99.08061,19.31216,2019-05-26
-99.13317,19.49203,2019-05-26
-99.16607,19.41283,2019-05-26
-99.18715,19.30551,2019-05-26
-99.08321,19.38203,2019-05-26
-99.11352,19.39675,2019-05-23
-99.16234,19.32091,2019-05-27
-99.12714,19.43181,2019-05-27
-99.15275,19.46789,2019-05-27
-99.13348,19.42921,2019-05-24
-99.1239,19.46578,2019-05-27
-99.14744,19.54025,2019-05-25
-99.16565,19.48303,2019-05-27
-99.16936,19.39864,2019-05-27
-99.18553,19.39602,2019-05-04
-99.08004,19.38521,2019-05-24
-99.13548,19.4295,2019-05-27
-99.18603,19.43315,2019-04-04
-99.13076,19.46948,2019-04-21
-99.12525,19.29364,2019-05-24
-99.02121,19.36901,2019-05-27
-99.18848,19.45931,2019-05-03
-99.22324,19.42215,2019-03-25
-99.21991,19.45059,2019-05-28
-99.06706,19.32891,2019-04-10
-99.06706,19.32891,2019-04-10
-99.24579,19.37954,2019-05-27
-99.17263,19.45125,2019-05-07
-99.19453,19.30225,2019-05-20
-99.09779,19.35685,2019-05-27
-99.1551,19.29558,2019-05-27
-99.18523,19.48228,2019-05-28
-99.15297,19.44656,2019-05-28
-99.07901,19.38201,2019-05-28
-99.10558,19.37346,2019-05-25
-99.14906,19.3718,2019-04-15
-99.18614,19.30435,2019-05-28
-99.1222,19.48646,2019-05-28
-99.10579,19.41757,2019-05-28
-99.00661,19.36536,2019-05-28
-99.01333,19.25293,2019-05-28
-99.12355,19.46824,2019-05-29
-99.17843,19.36571,2019-05-29
-99.08975,19.37474,2019-05-29
-99.08975,19.37474,2019-05-29
-99.10545,19.48904,2019-05-26
-99.2204,19.31412,2019-05-28
-99.08065,19.30318,2019-05-26
-99.15048,19.44587,2019-05-16
-99.08412,19.31895,2019-04-11
-99.08412,19.31895,2019-04-11
-99.1212,19.4861,2019-05-29
-99.1212,19.4861,2019-05-29
-99.16924,19.40694,2019-05-27
-99.1989,19.33485,2019-05-27
-99.09533,19.42034,2019-05-29
-99.10579,19.41757,2019-05-29
-99.15499,19.41521,2019-04-04
-99.08308,19.38443,2019-05-29
-99.08308,19.38443,2019-05-29
-99.14951,19.43563,2019-04-07
-99.17624,19.28448,2019-05-29
-99.15267,19.44607,2019-05-29
-99.11679,19.30128,2019-05-29
-99.13739,19.43295,2019-05-28
-99.15544,19.40201,2019-05-29
-99.17401,19.40712,2019-05-27
-99.14039,19.37869,2019-04-27
-99.15329,19.36451,2019-05-01
-99.16266,19.35153,2019-05-27
-99.28807,19.36888,2019-05-29
-99.15807,19.29331,2019-05-07
-99.15807,19.29331,2019-05-07
-99.01318,19.25382,2019-05-30
-99.01318,19.25382,2019-05-30
-99.10965,19.26439,2019-04-29
-99.10965,19.26439,2019-04-29
-99.18678,19.40363,2019-05-29
-99.18678,19.40363,2019-05-29
-99.16321,19.37725,2019-05-30
-99.17579,19.28416,2019-05-29
-99.17579,19.28416,2019-05-29
-99.15263,19.4462,2019-04-12
-99.15594,19.41178,2019-05-25
-99.12934,19.43123,2019-04-29
-99.1666,19.31886,2019-05-30
-99.18632,19.45325,2018-10-09
-99.13814,19.43386,2019-05-30
-99.06041,19.38618,2019-05-29
-99.19622,19.44406,2019-05-30
-99.15839,19.42707,2019-05-30
-99.15839,19.42707,2019-05-30
-99.20824,19.33098,2019-05-30
-99.07737,19.31518,2019-05-30
-99.13832,19.40385,2019-05-06
-99.12342,19.46868,2019-05-30
-99.09542,19.39284,2019-05-30
-99.09542,19.39284,2019-05-30
-99.14639,19.45084,2019-05-26
-99.14639,19.45084,2019-05-26
-99.17737,19.41938,2019-05-03
-99.17737,19.41938,2019-05-03
-99.12884,19.42946,2019-05-30
-99.12884,19.42946,2019-05-30
-99.07808,19.38251,2019-05-30
-99.17828,19.40714,2019-05-02
-99.16907,19.31964,2019-05-05
-99.08818,19.4649,2019-05-21
-99.19103,19.37264,2019-05-02
-99.14168,19.36951,2019-04-18
-99.18769,19.37326,2019-05-07
-99.18769,19.37326,2019-05-07
-99.16286,19.36728,2019-04-24
-99.18011,19.37054,2019-04-14
-99.18695,19.37152,2019-04-29
-99.1891,19.45286,2019-05-31
-99.14694,19.38881,2019-05-31
-99.14694,19.38881,2019-05-31
-99.09452,19.41926,2019-05-31
-99.1376,19.43065,2019-05-30
-99.05111,19.39346,2019-05-29
-99.05111,19.39346,2019-05-29
-99.05111,19.39346,2019-05-29
-99.14099,19.31282,2019-05-31
-99.14099,19.31282,2019-05-31
-99.18624,19.35172,2019-05-25
-99.09029,19.4978,2019-04-14
-99.20683,19.44037,2019-05-30
-99.18632,19.40394,2019-05-03
-99.16298,19.37343,2019-05-23
-99.18632,19.40394,2019-05-04
-99.00261,19.35752,2019-05-31
-99.08056,19.37062,2019-05-31
-99.15242,19.3958,2019-05-30
-99.1452,19.35389,2019-05-31
-99.15858,19.51918,2019-05-31
-99.1431,19.37106,2019-05-30
-99.08979,19.37474,2019-05-31
-99.24226,19.36588,2019-05-31
-99.28827,19.36775,2019-05-28
-99.16467,19.28841,2019-05-13
-99.00104,19.35119,2019-05-20
-99.16597,19.36708,2019-05-31
-99.13714,19.4336,2019-05-31
-99.11069,19.29434,2019-05-30
-99.18186,19.34517,2019-05-31
-99.15881,19.32293,2019-05-31
-99.17097,19.46987,2019-05-31
-99.14112,19.38036,2019-05-31
-99.13004,19.48685,2019-05-31
-99.11725,19.39513,2019-05-31
-99.16444,19.47151,2019-05-31
-99.24653,19.32453,2019-03-15
-99.24653,19.32453,2019-03-15
-99.13465,19.5703,2019-05-31
-99.22415,19.34272,2019-06-01
-99.16469,19.42219,2019-05-31
-99.10394,19.35479,2019-06-01
-99.13229,19.42903,2019-05-05
-99.08958,19.49958,2019-03-01
-99.09624,19.42043,2019-05-31
-99.18621,19.37984,2019-06-01
-99.19842,19.33499,2019-06-01
-99.04073,19.38842,2019-06-01
-99.04073,19.38842,2019-06-01
-99.0822,19.38186,2019-06-01
-99.16203,19.42162,2019-05-02
-99.17176,19.384,2019-05-06
-99.20378,19.50185,2019-06-02
-99.1963,19.33753,2019-06-01
-99.1963,19.33753,2019-06-01
-99.12094,19.41004,2019-04-19
-99.07938,19.31551,2019-06-02
-99.07938,19.31551,2019-06-02
-99.07938,19.31551,2019-06-02
-99.14967,19.4067,2019-05-07
-99.15121,19.4861,2019-06-02
-99.07565,19.40093,2019-05-30
-99.10838,19.29533,2019-06-02
-99.13866,19.34144,2019-06-02
-99.13866,19.34144,2019-06-02
-99.10737,19.26497,2019-06-02
-99.12209,19.47138,2019-06-02
-99.12213,19.47154,2019-06-02
-99.10527,19.41269,2019-04-08
-99.18723,19.37981,2019-06-03
-99.15311,19.4018,2019-06-03
-99.10015,19.50954,2019-04-19
-99.10015,19.50954,2019-04-19
-99.15216,19.35477,2019-05-31
-99.18308,19.38504,2019-06-03
-99.09027,19.49776,2019-04-19
-99.09027,19.49776,2019-04-19
-99.09679,19.50121,2019-04-19
-99.06168,19.33627,2019-05-29
-99.12206,19.36186,2019-06-03
-99.1318,19.48626,2019-05-31
-99.13626,19.43348,2019-06-03
-99.17294,19.37253,2019-06-03
-99.18761,19.47434,2019-06-03
-99.18761,19.47434,2019-06-03
-99.07645,19.497,2019-06-01
-99.16421,19.37045,2019-06-03
-99.12519,19.30491,2019-03-28
-99.12343,19.27987,2019-06-03
-99.16452,19.30253,2019-06-03
-99.16186,19.30031,2019-05-31
-99.12326,19.39561,2019-06-03
-99.1249,19.46845,2019-06-02
-99.1858,19.48448,2019-05-16
-99.21794,19.2843,2019-02-04
-99.12514,19.48604,2019-06-04
-99.1159,19.45016,2019-06-04
-99.18455,19.33764,2019-06-04
-99.16055,19.4458,2019-05-29
-99.16055,19.4458,2019-05-29
-99.13903,19.43,2019-06-01
-99.18841,19.36285,2019-06-04
-99.12371,19.42967,2019-06-04
-99.12343,19.39815,2019-05-17
-99.1382,19.40379,2019-05-08
-99.04155,19.29973,2019-04-02
-99.17152,19.40929,2019-06-04
-99.17245,19.38244,2012-05-14
-99.20745,19.42914,2017-09-18
-99.12635,19.46418,2019-06-03
-99.10364,19.48984,2019-06-04
-99.14765,19.43449,2019-06-04
-99.15447,19.38682,2019-06-04
-99.23773,19.30528,2019-05-29
-99.16496,19.40647,2019-05-10
-99.19021,19.30368,2019-06-04
-99.13837,19.43687,2019-05-16
-99.14724,19.44724,2019-04-15
-99.14724,19.44724,2019-04-15
-99.25847,19.30533,2019-06-01
-99.12002,19.33732,2019-06-04
-99.16202,19.3754,2019-06-03
-99.14165,19.42905,2019-06-04
-99.17321,19.28942,2019-05-04
-99.10953,19.46118,2019-05-03
-99.12734,19.41902,2019-06-04
-99.01803,19.38209,2019-05-02
-99.19552,19.37358,2019-04-19
-99.1533,19.34089,2019-06-04
-99.1533,19.34089,2019-06-04
-99.07754,19.38289,2019-06-04
-99.07619,19.49279,2019-06-04
-99.07195,19.31548,2019-06-04
-99.00558,19.27841,2019-06-04
-99.1513,19.48715,2019-06-04
-99.1943,19.49543,2019-05-17
-99.18077,19.45652,2019-05-18
-99.18077,19.45652,2019-05-18
-99.17736,19.34894,2018-09-20
-99.15486,19.53174,2019-06-05
-99.05755,19.33204,2019-06-04
-99.05755,19.33204,2019-06-04
-99.16097,19.21046,2019-06-04
-99.08728,19.41089,2019-06-05
-99.08728,19.41089,2019-06-05
-99.14612,19.39457,2019-04-28
-99.21579,19.38762,2019-06-02
-99.21579,19.38762,2019-06-02
-99.10757,19.48849,2019-06-05
-99.10664,19.26418,2019-06-04
-99.14775,19.42383,2019-05-17
-99.12485,19.43688,2019-06-02
-99.16615,19.30207,2019-06-04
-99.15486,19.53174,2019-06-05
-99.12122,19.31676,2019-06-05
-99.12994,19.44046,2019-06-04
-99.10052,19.37308,2019-04-10
-99.10052,19.37308,2019-04-10
-99.15059,19.46314,2019-06-05
-99.17753,19.33596,2019-06-04
-99.17753,19.33596,2019-06-04
-99.09277,19.32047,2019-06-05
-99.18626,19.39012,2019-06-05
-99.10659,19.32314,2019-06-04
-99.14348,19.45611,2019-06-05
-99.12178,19.42602,2019-05-28
-99.1648,19.37063,2019-06-05
-99.19007,19.30401,2019-06-05
-99.19007,19.30401,2019-06-05
-99.1054,19.25868,2019-04-22
-99.16117,19.39885,2019-05-21
-99.16117,19.39885,2019-05-21
-99.15539,19.52723,2019-05-13
-99.17439,19.38887,2019-05-06
-99.17439,19.38887,2019-05-06
-99.17508,19.3627,2019-03-20
-99.17508,19.3627,2019-03-20
-99.17325,19.42647,2019-05-17
-99.12165,19.42823,2019-06-06
-99.15779,19.42958,2019-05-22
-99.18159,19.43226,2019-05-28
-99.08066,19.31206,2019-06-14
-99.08066,19.31206,2019-06-14
-99.13772,19.42419,2019-06-14
-99.11423,19.47443,2019-06-14
-99.11177,19.34641,2019-04-12
-99.11177,19.34641,2019-04-12
-99.23314,19.38316,2019-04-04
-99.1866,19.40444,2019-06-14
-99.16747,19.27852,2019-06-14
-99.2452,19.3797,2019-04-02
-99.13869,19.39745,2019-06-14
-99.17733,19.41962,2019-04-12
-99.17733,19.41962,2019-04-12
-99.07568,19.38319,2019-06-14
-99.17936,19.48943,2019-06-14
-99.12184,19.41109,2019-05-20
-99.1791,19.39186,2019-05-07
-99.1791,19.39186,2019-05-07
-99.17195,19.39634,2019-05-21
-99.17405,19.38696,2019-06-15
-99.2309,19.32078,2019-05-05
-99.18865,19.36677,2019-05-12
-99.18854,19.36793,2019-05-08
-99.09715,19.36742,2019-06-15
-99.18715,19.38009,2019-06-14
-99.1949,19.34009,2019-06-15
-99.12134,19.47803,2019-06-15
-99.12449,19.31793,2019-06-15
-99.18264,19.41614,2019-06-14
-99.18396,19.40759,2019-06-13
-99.09332,19.4014,2019-04-06
-99.16528,19.40788,2019-05-04
-99.18599,19.44577,2019-06-15
-99.18123,19.39578,2019-06-15
-99.18621,19.37984,2019-06-15
-99.13241,19.40849,2019-06-15
-99.20885,19.33826,2019-06-15
-99.20885,19.33826,2019-06-15
-99.1905,19.45125,2019-06-13
-99.18594,19.44661,2019-05-24
-99.0606,19.38395,2019-06-15
-99.17582,19.40487,2019-06-14
-99.18486,19.45596,2019-05-23
-99.12718,19.50255,2019-03-25
-99.15146,19.48751,2019-06-16
-99.1634,19.41466,2019-06-08
-99.14745,19.36055,2019-06-16
-99.15975,19.42128,2019-05-31
-99.14357,19.41868,2019-06-16
-99.11014,19.46935,2019-05-03
-99.17864,19.40258,2019-06-16
-99.08238,19.38081,2019-06-17
-99.15744,19.3892,2018-06-17
-99.11484,19.48098,2019-06-17
-99.11484,19.48098,2019-06-17
-99.13756,19.47634,2019-06-17
-99.13756,19.47634,2019-06-17
-99.09365,19.41785,2019-04-29
-99.13679,19.56381,2019-06-17
-99.11922,19.43479,2019-06-17
-99.18273,19.36448,2019-06-16
-99.13374,19.4902,2019-03-14
-99.12199,19.39998,2019-06-16
-99.17909,19.41031,2019-06-17
-99.17563,19.33583,2019-02-14
-99.18529,19.43553,2019-06-14
-99.07628,19.38326,2019-06-17
-99.12553,19.4998,2019-06-16
-99.28298,19.36317,2019-06-15
-99.13043,19.44043,2019-06-15
-99.13043,19.44043,2019-06-15
-99.19079,19.47097,2019-06-17
-99.23206,19.3726,2016-06-07
-99.16949,19.39797,2019-06-16
-99.18445,19.40643,2019-06-12
-99.14272,19.4022,2019-06-17
-99.14272,19.4022,2019-06-17
-99.10514,19.48909,2019-06-17
-99.10514,19.48909,2019-06-17
-99.07258,19.34965,2019-06-16
-99.16323,19.3488,2019-06-17
-99.16323,19.3488,2019-06-17
-99.18988,19.30449,2019-06-17
-99.167,19.44582,2019-05-21
-99.10926,19.35458,2019-05-15
-99.11538,19.47173,2019-06-17
-99.11679,19.33276,2019-06-17
-99.08045,19.38448,2019-06-17
-99.13687,19.49153,2019-06-17
-99.12541,19.50526,2019-06-17
-99.12541,19.50526,2019-06-17
-99.05124,19.39355,2019-06-18
-99.15492,19.41523,2019-05-10
-99.16387,19.3079,2019-06-18
-99.14491,19.47112,2019-05-15
-99.14491,19.47112,2019-05-15
-99.09009,19.32497,2019-06-16
-99.12753,19.42917,2019-06-15
-99.15221,19.43622,2019-06-18
-99.14346,19.42472,2019-06-01
-99.16792,19.40744,2019-06-10
-99.07157,19.30081,2019-05-29
-99.09281,19.32039,2019-06-11
-99.001,19.35153,2019-06-02
-99.001,19.35153,2019-06-02
-99.12446,19.45411,2019-06-13
-99.23124,19.37816,2019-06-11
-99.12164,19.47319,2019-06-18
-99.16494,19.42217,2019-05-12
-99.13882,19.32688,2019-06-03
-99.13882,19.32688,2019-06-03
-99.1318,19.48626,2019-06-18
-99.21839,19.44853,2019-06-12
-99.07914,19.25495,2019-06-18
-99.12398,19.3313,2019-06-18
-99.12504,19.43655,2018-10-18
-99.07427,19.49965,2019-06-18
-99.1782,19.40427,2019-06-17
-99.0936,19.43217,2019-06-14
-99.17712,19.42519,2019-06-18
-99.05159,19.34252,2019-06-18
-99.05159,19.34252,2019-06-18
-99.11909,19.38053,2019-06-18
-99.13211,19.29247,2019-06-18
-99.12108,19.47138,2019-06-18
-99.10971,19.26504,2019-05-02
-99.18584,19.44653,2019-05-15
-99.19666,19.45881,2019-03-11
-99.19666,19.45881,2019-03-11
-99.18905,19.45291,2019-03-20
-99.18905,19.45291,2019-03-20
-99.24808,19.36315,2019-05-12
-99.24808,19.36315,2019-05-12
-99.23599,19.36737,2019-05-15
-99.23599,19.36737,2019-05-15
-99.06541,19.31696,2019-06-18
-99.0144,19.35227,2019-06-19
-99.19884,19.4316,2019-06-19
-99.13371,19.47621,2019-06-19
-99.24574,19.37955,2019-06-18
-99.0783,19.40397,2019-05-22
-99.0783,19.40397,2019-05-22
-99.12415,19.43645,2018-09-10
-99.11621,19.49428,2019-06-19
-99.26261,19.31598,2019-06-16
-99.26261,19.31598,2019-06-16
-99.26261,19.31598,2019-06-16
-99.13815,19.39384,2019-05-01
-99.08866,19.44723,2019-05-03
-99.10834,19.44424,2019-06-02
-99.10834,19.44424,2019-06-02
-99.10834,19.44424,2019-06-02
-99.10178,19.42644,2019-04-05
-99.10886,19.44996,2019-06-07
-99.09946,19.38809,2019-04-15
-99.16892,19.37987,2019-05-20
-99.00758,19.36023,2019-05-20
-99.00758,19.36023,2019-05-20
-99.28753,19.36571,2019-05-21
-99.28753,19.36571,2019-05-21
-99.20953,19.43521,2019-05-21
-99.15008,19.45365,2019-05-21
-99.13912,19.46232,2019-05-21
-99.18731,19.30641,2019-05-21
-99.15082,19.39985,2019-04-09
-99.15179,19.39173,2019-03-27
-99.12188,19.40855,2019-05-21
-99.09114,19.35838,2019-05-20
-99.09114,19.35838,2019-05-20
-99.20396,19.50174,2019-05-21
-99.12194,19.41131,2019-04-22
-99.18708,19.47782,2019-05-21
-99.14045,19.40906,2019-03-31
-99.17328,19.49162,2019-05-21
-99.08612,19.42123,2019-05-06
-99.24462,19.31702,2019-05-21
-99.1501,19.45363,2019-05-21
-99.00893,19.37109,2019-05-21
-99.13162,19.55941,2019-05-21
-99.21242,19.29939,2019-05-21
-99.08533,19.46929,2019-05-18
-99.08533,19.46929,2019-05-18
-99.1219,19.41131,2019-04-22
-99.1219,19.41131,2019-04-22
-99.24081,19.38652,2019-03-26
-99.24081,19.38652,2019-03-26
-99.13852,19.43249,2019-05-05
-99.16239,19.37321,2019-05-21
-99.13248,19.39127,2019-05-22
-99.21843,19.28608,2019-05-06
-99.05804,19.24946,2019-05-14
-99.15635,19.43248,2019-05-22
-99.12194,19.41131,2019-04-22
-99.16117,19.39885,2019-04-01
-99.16117,19.39885,2019-04-01
-99.11301,19.42003,2019-05-22
-99.1867,19.44997,2019-04-24
-99.1867,19.44997,2019-04-24
-99.1854,19.46716,2019-05-22
-99.14952,19.39393,2019-05-20
-99.14952,19.39393,2019-05-20
-99.13667,19.3705,2019-05-18
-99.14203,19.52303,2019-05-22
-99.23373,19.35819,2019-05-18
-99.00652,19.36462,2019-05-20
-99.08154,19.47601,2019-05-22
-99.08154,19.47601,2019-05-22
-99.09607,19.47813,2019-05-22
-99.29178,19.36039,2019-05-22
-99.17875,19.37139,2019-05-22
-99.13137,19.40855,2019-05-22
-99.14467,19.47302,2019-05-22
-99.18238,19.48151,2019-05-14
-99.20219,19.43564,2019-05-22
-99.06387,19.33417,2019-04-01
-99.15496,19.4035,2019-05-22
-99.13626,19.43347,2019-05-22
-99.20546,19.47225,2019-05-03
-99.17267,19.3723,2019-05-22
-99.20018,19.47807,2019-05-07
-99.07454,19.35406,2019-04-08
-99.14076,19.39906,2019-04-26
-99.20242,19.37296,2019-05-22
-99.20242,19.37296,2019-05-22
-99.13585,19.38856,2012-05-22
-99.16061,19.32907,2019-05-22
-99.16061,19.32907,2019-05-22
-99.15793,19.52064,2019-05-23
-99.06706,19.32891,2019-03-30
-99.05902,19.31761,2019-04-01
-99.04402,19.31628,2019-05-07
-99.17599,19.47501,2019-05-23
-99.17599,19.47501,2019-05-23
-99.16762,19.32429,2019-05-23
-99.09342,19.41425,2019-05-22
-99.1582,19.38312,2019-04-01
-99.16368,19.30797,2019-05-23
-99.16301,19.41357,2019-05-19
-99.1564,19.46393,2019-05-23
-99.16452,19.30253,2019-05-23
-99.13331,19.43092,2019-05-23
-99.16046,19.31976,2019-05-23
-99.16046,19.31976,2019-05-23
-99.18413,19.33763,2019-05-20
-99.10026,19.42252,2019-05-04
-99.10026,19.42252,2019-05-04
-99.15316,19.44631,2019-05-23
-99.25544,19.31295,2019-05-19
-99.08044,19.31225,2019-05-23
-99.273,19.36348,2019-05-23
-99.19031,19.38729,2019-05-23
-99.12183,19.47268,2019-05-23
-99.21039,19.39113,2019-05-23
-99.14837,19.47346,2019-05-01
-99.14837,19.47346,2019-05-01
-99.15665,19.47479,2019-05-08
-99.19208,19.44298,2019-05-24
-99.16454,19.3653,2019-05-24
-99.16454,19.3653,2019-05-24
-99.16454,19.3653,2019-05-24
-99.04032,19.35898,2019-05-24
-99.16449,19.44982,2019-04-25
-99.12226,19.47156,2019-04-01
-99.15232,19.45088,2019-05-24
-99.18276,19.43244,2019-05-24
-99.18276,19.43244,2019-05-24
-99.18617,19.35193,2019-05-24
-99.19638,19.38873,2019-04-09
-99.1859,19.40967,2019-05-23
-99.06123,19.40075,2019-05-24
-99.15268,19.31706,2019-04-28
-99.18931,19.47345,2019-05-24
-99.11979,19.4091,2019-05-24
-99.11976,19.37504,2019-05-24
-99.14325,19.38068,2019-05-24
